audio_path,transcript,emotion
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_knock_neutral.wav,knock,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_late_neutral.wav,late,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_laud_neutral.wav,laud,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_lean_neutral.wav,lean,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_learn_neutral.wav,learn,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_lease_neutral.wav,lease,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_lid_neutral.wav,lid,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_life_neutral.wav,life,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_limb_neutral.wav,limb,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_live_neutral.wav,live,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_loaf_neutral.wav,loaf,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_long_neutral.wav,long,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_lore_neutral.wav,lore,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_lose_neutral.wav,lose,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_lot_neutral.wav,lot,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_love_neutral.wav,love,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_luck_neutral.wav,luck,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_make_neutral.wav,make,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_match_neutral.wav,match,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_merge_neutral.wav,merge,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_mess_neutral.wav,mess,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_met_neutral.wav,met,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_mill_neutral.wav,mill,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_mob_neutral.wav,mob,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_mode_neutral.wav,mode,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_mood_neutral.wav,mood,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_moon_neutral.wav,moon,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_mop_neutral.wav,mop,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_mouse_neutral.wav,mouse,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_nag_neutral.wav,nag,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_name_neutral.wav,name,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_near_neutral.wav,near,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_neat_neutral.wav,neat,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_nice_neutral.wav,nice,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_note_neutral.wav,note,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_numb_neutral.wav,numb,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pad_neutral.wav,pad,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_page_neutral.wav,page,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pain_neutral.wav,pain,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pass_neutral.wav,pass,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pearl_neutral.wav,pearl,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_peg_neutral.wav,peg,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_perch_neutral.wav,perch,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_phone_neutral.wav,phone,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pick_neutral.wav,pick,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pike_neutral.wav,pike,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pole_neutral.wav,pole,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_pool_neutral.wav,pool,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_puff_neutral.wav,puff,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_rag_neutral.wav,rag,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_raid_neutral.wav,raid,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_rain_neutral.wav,rain,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_raise_neutral.wav,raise,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_rat_neutral.wav,rat,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_reach_neutral.wav,reach,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_read_neutral.wav,read,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_red_neutral.wav,red,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_ring_neutral.wav,ring,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_ripe_neutral.wav,ripe,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_road_neutral.wav,road,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_room_neutral.wav,room,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_rose_neutral.wav,rose,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_rot_neutral.wav,rot,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_rough_neutral.wav,rough,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_rush_neutral.wav,rush,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_said_neutral.wav,said,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_sail_neutral.wav,sail,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_search_neutral.wav,search,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_seize_neutral.wav,seize,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_sell_neutral.wav,sell,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_shack_neutral.wav,shack,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_shall_neutral.wav,shall,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_shawl_neutral.wav,shawl,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_sheep_neutral.wav,sheep,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_shirt_neutral.wav,shirt,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_should_neutral.wav,should,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_shout_neutral.wav,shout,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_size_neutral.wav,size,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_soap_neutral.wav,soap,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_soup_neutral.wav,soup,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_sour_neutral.wav,sour,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_south_neutral.wav,south,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_sub_neutral.wav,sub,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_such_neutral.wav,such,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_sure_neutral.wav,sure,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_take_neutral.wav,take,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_talk_neutral.wav,talk,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_tape_neutral.wav,tape,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_team_neutral.wav,team,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_tell_neutral.wav,tell,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_thin_neutral.wav,thin,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_third_neutral.wav,third,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_thought_neutral.wav,thought,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_thumb_neutral.wav,thumb,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_time_neutral.wav,time,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_tip_neutral.wav,tip,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_tire_neutral.wav,tire,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_ton_neutral.wav,ton,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_tool_neutral.wav,tool,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_tough_neutral.wav,tough,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_turn_neutral.wav,turn,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_vine_neutral.wav,vine,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_voice_neutral.wav,voice,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_void_neutral.wav,void,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_vote_neutral.wav,vote,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_wag_neutral.wav,wag,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_walk_neutral.wav,walk,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_wash_neutral.wav,wash,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_week_neutral.wav,week,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_wheat_neutral.wav,wheat,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_when_neutral.wav,when,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_which_neutral.wav,which,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_whip_neutral.wav,whip,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_white_neutral.wav,white,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_wife_neutral.wav,wife,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_wire_neutral.wav,wire,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_witch_neutral.wav,witch,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_yearn_neutral.wav,yearn,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_yes_neutral.wav,yes,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_young_neutral.wav,young,neutral
data/raw/TESS Toronto emotional speech set data\YAF_neutral\YAF_youth_neutral.wav,youth,neutral
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_back_ps.wav,back,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bar_ps.wav,bar,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_base_ps.wav,base,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bath_ps.wav,bath,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bean_ps.wav,bean,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_beg_ps.wav,beg,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bite_ps.wav,bite,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_boat_ps.wav,boat,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bone_ps.wav,bone,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_book_ps.wav,book,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_bought_ps.wav,bought,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_burn_ps.wav,burn,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cab_ps.wav,cab,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_calm_ps.wav,calm,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_came_ps.wav,came,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cause_ps.wav,cause,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chain_ps.wav,chain,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chair_ps.wav,chair,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chalk_ps.wav,chalk,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chat_ps.wav,chat,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_check_ps.wav,check,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cheek_ps.wav,cheek,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_chief_ps.wav,chief,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_choice_ps.wav,choice,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_cool_ps.wav,cool,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dab_ps.wav,dab,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_date_ps.wav,date,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dead_ps.wav,dead,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_death_ps.wav,death,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_deep_ps.wav,deep,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dime_ps.wav,dime,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dip_ps.wav,dip,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ditch_ps.wav,ditch,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dodge_ps.wav,dodge,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_dog_ps.wav,dog,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_doll_ps.wav,doll,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_door_ps.wav,door,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fail_ps.wav,fail,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fall_ps.wav,fall,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_far_ps.wav,far,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fat_ps.wav,fat,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_fit_ps.wav,fit,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_five_ps.wav,five,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_food_ps.wav,food,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gap_ps.wav,gap,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gas_ps.wav,gas,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gaze_ps.wav,gaze,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_germ_ps.wav,germ,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_get_ps.wav,get,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gin_ps.wav,gin,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_goal_ps.wav,goal,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_good_ps.wav,good,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_goose_ps.wav,goose,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_gun_ps.wav,gun,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_half_ps.wav,half,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hall_ps.wav,hall,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hash_ps.wav,hash,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hate_ps.wav,hate,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_have_ps.wav,have,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_haze_ps.wav,haze,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hire_ps.wav,hire,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hit_ps.wav,hit,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hole_ps.wav,hole,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_home_ps.wav,home,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hurl_ps.wav,hurl,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_hush_ps.wav,hush,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_jail_ps.wav,jail,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_jar_ps.wav,jar,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_join_ps.wav,join,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_judge_ps.wav,judge,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_jug_ps.wav,jug,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_juice_ps.wav,juice,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_keen_ps.wav,keen,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_keep_ps.wav,keep,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_keg_ps.wav,keg,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kick_ps.wav,kick,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kill_ps.wav,kill,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_king_ps.wav,king,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_kite_ps.wav,kite,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_knock_ps.wav,knock,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_late_ps.wav,late,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_laud_ps.wav,laud,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lean_ps.wav,lean,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_learn_ps.wav,learn,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lease_ps.wav,lease,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lid_ps.wav,lid,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_life_ps.wav,life,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_limb_ps.wav,limb,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_live_ps.wav,live,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_loaf_ps.wav,loaf,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_long_ps.wav,long,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lore_ps.wav,lore,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lose_ps.wav,lose,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_lot_ps.wav,lot,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_love_ps.wav,love,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_luck_ps.wav,luck,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_make_ps.wav,make,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_match_ps.wav,match,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_merge_ps.wav,merge,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mess_ps.wav,mess,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_met_ps.wav,met,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mill_ps.wav,mill,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mob_ps.wav,mob,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mode_ps.wav,mode,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mood_ps.wav,mood,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_moon_ps.wav,moon,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mop_ps.wav,mop,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_mouse_ps.wav,mouse,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_nag_ps.wav,nag,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_name_ps.wav,name,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_near_ps.wav,near,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_neat_ps.wav,neat,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_nice_ps.wav,nice,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_note_ps.wav,note,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_numb_ps.wav,numb,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pad_ps.wav,pad,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_page_ps.wav,page,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pain_ps.wav,pain,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pass_ps.wav,pass,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pearl_ps.wav,pearl,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_peg_ps.wav,peg,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_perch_ps.wav,perch,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_phone_ps.wav,phone,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pick_ps.wav,pick,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pike_ps.wav,pike,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pole_ps.wav,pole,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_pool_ps.wav,pool,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_puff_ps.wav,puff,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rag_ps.wav,rag,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_raid_ps.wav,raid,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rain_ps.wav,rain,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_raise_ps.wav,raise,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rat_ps.wav,rat,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_reach_ps.wav,reach,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_read_ps.wav,read,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_red_ps.wav,red,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ring_ps.wav,ring,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_ripe_ps.wav,ripe,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_road_ps.wav,road,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_room_ps.wav,room,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rose_ps.wav,rose,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rot_ps.wav,rot,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rough_ps.wav,rough,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_rush_ps.wav,rush,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_said_ps.wav,said,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sail_ps.wav,sail,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_search_ps.wav,search,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_seize_ps.wav,seize,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sell_ps.wav,sell,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shack_ps.wav,shack,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shall_ps.wav,shall,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shawl_ps.wav,shawl,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_sheep_ps.wav,sheep,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shirt_ps.wav,shirt,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_should_ps.wav,should,ps
data/raw/TESS Toronto emotional speech set data\YAF_pleasant_surprised\YAF_shout_ps.wav,shout,ps
